gene1,gene2
869,15843
869,3241
869,3151
869,9082
869,10886
869,14214
869,8794
9067,2497
9067,2373
9067,1225
9067,5829
9067,3713
9067,2637
9067,625
9067,1312
9067,5283
9067,1658
9067,5320
9067,6538
9067,5573
9067,13818
9067,12022
9067,9399
9067,3273
9067,7996
9067,5309
9067,16765
9067,6124
9067,10475
9067,6527
9067,4102
9067,16434
9067,11124
9067,2596
9067,7157
9067,15347
9067,9392
11140,6736
11140,7639
11140,13818
11140,4058
11140,4102
11140,2596
11140,7157
5768,4049
5768,2355
5768,669
5768,3602
5768,7695
5768,6075
5768,5515
5768,3962
5768,6390
5768,7258
5768,8719
5768,11986
5768,5123
5768,7625
5768,17706
5768,1913
5768,5066
5768,99
5768,3872
5768,5346
5768,1081
5768,4918
5768,6736
5768,2933
5768,9497
5768,8917
5768,11410
5768,106
5768,6723
5768,2947
5768,2570
5768,5958
5768,872
5768,4209
5768,11915
5768,5932
5768,7360
5768,2014
5768,5637
5768,8391
5768,2877
5768,17494
5768,4205
5768,2468
5768,4677
5768,4031
5768,10756
5768,3490
5768,1176
5768,6997
5768,1591
5768,17660
5768,11344
5768,3950
5768,7723
5768,8509
5768,4565
5768,1577
5768,5522
5768,8039
5768,7632
5768,5926
5768,7368
5768,7903
5768,8467
5768,2416
5768,4328
5768,8937
5768,17269
5768,5626
5768,3124
5768,13007
5768,8212
5768,3628
5768,2081
5768,7419
5768,4017
5768,10343
5768,7003
5768,6392
5768,6577
5768,129
5768,5606
5768,493
5768,5696
5768,4521
5768,7133
5768,4662
5768,515
5768,13037
5768,741
5768,3807
5768,6798
5768,4006
5768,15730
5768,1387
5768,13515
5768,4580
5768,3507
5768,4268
5768,4133
5768,11284
5768,8247
5768,2736
5768,5176
5768,3748
5768,10474
5768,5307
5768,3911
5768,9106
5768,6088
5768,11958
5768,7549
5768,1673
5768,7490
5768,6368
5768,2735
5768,15732
5768,6312
5768,1901
5768,12250
5768,5100
5768,6465
5768,2927
5768,1007
5768,11722
5768,8805
5768,4298
5768,4415
5768,511
5768,12404
5768,6692
5768,14314
5768,6780
5768,7658
5768,4155
5768,2637
5768,4338
5768,3412
5768,15563
5768,7849
5768,4894
5768,625
5768,963
5768,6309
5768,17309
5768,725
5768,422
5768,7616
5768,5889
5768,8918
5768,9131
5768,1212
5768,547
5768,8714
5768,3488
5768,12956
5768,10748
5768,16960
5768,241
5768,17138
5768,15612
5768,17060
5768,5079
5768,8933
5768,4777
5768,920
5768,5283
5768,4104
5768,8023
5768,4157
5768,12333
5768,7231
5768,4410
5768,6141
5768,4608
5768,17499
5768,14332
5768,16454
5768,4078
5768,1221
5768,6937
5768,16731
5768,7449
5768,11801
5768,10579
5768,5007
5768,8581
5768,4698
5768,14392
5768,11159
5768,6644
5768,1202
5768,16365
5768,997
5768,11674
5768,14511
5768,2959
5768,1638
5768,2953
5768,6768
5768,6910
5768,7581
5768,649
5768,14858
5768,3990
5768,11187
5768,1145
5768,8723
5768,722
5768,4077
5768,2931
5768,4479
5768,7679
5768,2789
5768,3135
5768,3639
5768,16782
5768,15910
5768,12672
5768,5408
5768,4159
5768,14230
5768,16283
5768,13635
5768,6919
5768,6660
5768,2605
5768,7224
5768,13588
5768,681
5768,4152
5768,1787
5768,7332
5768,7977
5768,7182
5768,13224
5768,3665
5768,1052
5768,4381
5768,6848
5768,7949
5768,5867
5768,4153
5768,13818
5768,5947
5768,10945
5768,1754
5768,7324
5768,5121
5768,5536
5768,5735
5768,3667
5768,6424
5768,5595
5768,8270
5768,6127
5768,9049
5768,7164
5768,9471
5768,1900
5768,9638
5768,7932
5768,12593
5768,1906
5768,433
5768,13727
5768,3123
5768,17452
5768,11313
5768,6412
5768,12111
5768,12764
5768,15709
5768,11632
5768,8984
5768,2109
5768,4050
5768,17112
5768,6731
5768,10471
5768,9560
5768,7264
5768,17390
5768,16732
5768,2762
5768,6236
5768,6642
5768,6225
5768,4993
5768,3285
5768,11911
5768,483
5768,4756
5768,5215
5768,4825
5768,5440
5768,10610
5768,7599
5768,15238
5768,11820
5768,10558
5768,5060
5768,17717
5768,6138
5768,16555
5768,4806
5768,1985
5768,13240
5768,1590
5768,6503
5768,9072
5768,10516
5768,17848
5768,9114
5768,5044
5768,15793
5768,1103
5768,15895
5768,1844
5768,15918
5768,11415
5768,11465
5768,7319
5768,3336
5768,6776
5768,17619
5768,14714
5768,17782
5768,14504
5768,2768
5768,11575
5768,592
5768,16088
5768,17383
5768,9896
5768,3328
5768,9774
5768,10289
5768,10736
5768,14588
5768,10249
5768,7899
5768,15182
5768,4440
5768,17251
5768,4211
5768,14962
5768,818
5768,937
5768,4996
5768,3726
5768,12492
5768,9468
5768,7743
5768,15067
5768,1157
5768,8350
5768,1373
5768,1128
5768,14480
5768,9330
5768,11349
5768,9259
5768,10767
5768,2364
5768,13432
5768,16976
5768,3382
5768,10242
5768,11982
5768,12994
5768,7905
5768,10141
5768,12870
5768,1133
5768,16760
5768,14625
5768,12265
5768,11850
5768,1016
5768,15553
5768,12963
5768,13015
5768,5194
5768,1296
5768,13186
5768,10412
5768,10835
5768,15773
5768,7960
5768,11203
5768,8359
5768,7553
5768,1229
5768,14929
5768,8106
5768,1425
5768,2577
5768,3158
5768,2252
5768,9891
5768,4119
5768,13459
5768,13239
5768,3162
5768,17731
5768,4251
5768,9606
5768,3466
5768,10305
5768,4587
5768,981
5768,17168
5768,4118
5768,15601
5768,12486
5768,2362
5768,11629
5768,4061
5768,15559
5768,11477
5768,8976
5768,12047
5768,6591
5768,13156
5768,17764
5768,4402
5768,2946
5768,14408
5768,17382
5768,8252
5768,1534
5768,9059
5768,11535
5768,2673
5768,11648
5768,13129
5768,10310
5768,15633
5768,13232
5768,9398
5768,13001
5768,10026
5768,14487
5768,11363
5768,3922
5768,17208
5768,17405
5768,4294
5768,17553
5768,11704
5768,12816
5768,15310
5768,7094
5768,11934
5768,11567
5768,17196
5768,7084
5768,1301
5768,14023
5768,1063
5768,14163
5768,16567
5768,15887
5768,12642
5768,14695
5768,8942
5768,13932
5768,3223
5768,12036
5768,16290
5768,9607
5768,956
5768,5456
5768,14083
5768,9976
5768,14245
5768,5370
5768,1705
5768,13343
5768,2807
5768,16557
5768,14213
5768,8086
5768,13043
5768,11871
5768,7434
5768,15700
5768,5732
5768,14534
5768,16282
5768,3961
5768,10057
5768,15779
5768,12301
5768,3643
5768,4150
5768,15330
5768,13533
5768,17243
5768,11390
5768,9287
5768,4653
5768,10894
5768,11457
5768,15308
5768,3446
5768,8090
5768,12705
5768,9061
5768,5036
5768,13776
5768,8794
4049,2355
4049,7695
4049,9126
4049,7625
4049,5346
4049,5016
4049,11410
4049,6
4049,8686
4049,17806
4049,7067
4049,5958
4049,872
4049,11915
4049,8391
4049,4267
4049,17660
4049,3950
4049,9720
4049,86
4049,2650
4049,7713
4049,1577
4049,5522
4049,7903
4049,17269
4049,5626
4049,9813
4049,14260
4049,8212
4049,454
4049,3117
4049,1353
4049,3037
4049,2081
4049,7419
4049,493
4049,232
4049,7133
4049,4662
4049,8503
4049,6798
4049,4006
4049,5307
4049,3721
4049,6312
4049,1901
4049,12250
4049,8805
4049,4298
4049,3784
4049,15669
4049,15180
4049,16927
4049,12599
4049,5780
4049,4338
4049,8182
4049,625
4049,1825
4049,8918
4049,9131
4049,1212
4049,15274
4049,10748
4049,3381
4049,17138
4049,15612
4049,920
4049,8056
4049,2675
4049,8023
4049,1636
4049,4410
4049,6141
4049,4608
4049,3161
4049,9180
4049,7449
4049,11801
4049,10579
4049,1137
4049,5669
4049,13175
4049,12814
4049,13102
4049,16730
4049,4044
4049,4698
4049,1630
4049,15775
4049,13182
4049,17770
4049,7519
4049,9293
4049,8256
4049,16179
4049,938
4049,1428
4049,14628
4049,8847
4049,17629
4049,13380
4049,11983
4049,5715
4049,16328
4049,11025
4049,16867
4049,6334
4049,6644
4049,12147
4049,6564
4049,1915
4049,2354
4049,9457
4049,14135
4049,14243
4049,2742
4049,5787
4049,15504
4049,4503
4049,16365
4049,5260
4049,10780
4049,4373
4049,12407
4049,17537
4049,5262
4049,8224
4049,2959
4049,9193
4049,3990
4049,8723
4049,3514
4049,7990
4049,4479
4049,7679
4049,11387
4049,16733
4049,16782
4049,4159
4049,2605
4049,5822
4049,13588
4049,3647
4049,953
4049,3525
4049,3665
4049,1052
4049,4381
4049,6848
4049,591
4049,16651
4049,4153
4049,12122
4049,13818
4049,450
4049,5674
4049,5536
4049,6424
4049,7932
4049,3123
4049,11683
4049,10695
4049,13605
4049,15657
4049,15709
4049,8984
4049,2109
4049,16291
4049,4478
4049,10471
4049,9560
4049,7264
4049,8864
4049,17390
4049,9133
4049,710
4049,6225
4049,15424
4049,1631
4049,4993
4049,5047
4049,16437
4049,8630
4049,7996
4049,5215
4049,13908
4049,7599
4049,10558
4049,13762
4049,17234
4049,11837
4049,16555
4049,13055
4049,13076
4049,11133
4049,14806
4049,395
4049,14280
4049,15895
4049,14401
4049,11465
4049,3015
4049,14904
4049,7319
4049,417
4049,14714
4049,17809
4049,2768
4049,11575
4049,9737
4049,12290
4049,16088
4049,8355
4049,9896
4049,15584
4049,12621
4049,12438
4049,17291
4049,4440
4049,15909
4049,4211
4049,11988
4049,818
4049,4996
4049,9239
4049,7743
4049,15067
4049,4897
4049,9330
4049,11317
4049,10767
4049,15428
4049,5666
4049,16976
4049,5004
4049,1133
4049,14625
4049,1016
4049,12231
4049,13806
4049,15216
4049,15138
4049,7960
4049,11203
4049,3926
4049,14929
4049,13122
4049,4119
4049,4392
4049,6436
4049,6281
4049,16270
4049,4118
4049,6684
4049,5159
4049,16074
4049,10124
4049,11693
4049,6477
4049,2946
4049,9059
4049,2673
4049,15633
4049,9398
4049,14487
4049,13406
4049,13059
4049,12788
4049,13738
4049,1301
4049,8946
4049,15742
4049,15781
4049,14163
4049,10420
4049,13365
4049,10102
4049,7199
4049,14695
4049,5618
4049,17512
4049,13048
4049,7918
4049,13932
4049,11849
4049,956
4049,4884
4049,5456
4049,16840
4049,157
4049,16703
4049,16127
4049,11859
4049,2807
4049,16557
4049,6463
4049,5642
4049,9088
4049,14213
4049,12763
4049,11871
4049,7434
4049,15700
4049,5732
4049,3961
4049,13157
4049,1306
4049,11530
4049,1163
4049,13905
4049,1886
4049,12783
4049,15671
4049,10388
4049,3246
4049,9348
4049,5330
4049,11732
4049,9498
4049,4614
4049,5036
4049,13776
2355,7695
2355,4644
2355,7153
2355,9491
2355,4918
2355,5286
2355,106
2355,446
2355,6725
2355,5958
2355,872
2355,11915
2355,5637
2355,4007
2355,8268
2355,1184
2355,4031
2355,8727
2355,1551
2355,1577
2355,7517
2355,8937
2355,13263
2355,3200
2355,4521
2355,4958
2355,6735
2355,7133
2355,4662
2355,3481
2355,2798
2355,1387
2355,11484
2355,3911
2355,6088
2355,11046
2355,10395
2355,11722
2355,511
2355,8156
2355,4429
2355,4155
2355,2637
2355,6809
2355,8395
2355,1825
2355,9154
2355,8918
2355,11130
2355,3488
2355,7177
2355,16579
2355,13971
2355,8736
2355,2047
2355,1209
2355,684
2355,2659
2355,6971
2355,4378
2355,11735
2355,4777
2355,8023
2355,5805
2355,7707
2355,2704
2355,1221
2355,11280
2355,2203
2355,10579
2355,1137
2355,5388
2355,5669
2355,5007
2355,4698
2355,16470
2355,4168
2355,11180
2355,6233
2355,1202
2355,3040
2355,997
2355,11674
2355,5653
2355,6538
2355,7016
2355,9541
2355,5845
2355,3207
2355,16911
2355,1145
2355,11768
2355,15910
2355,12672
2355,6650
2355,11172
2355,13588
2355,3647
2355,7332
2355,7182
2355,6951
2355,4381
2355,16412
2355,13818
2355,5950
2355,2151
2355,8525
2355,6104
2355,5735
2355,11875
2355,9374
2355,11683
2355,4903
2355,15709
2355,11632
2355,8984
2355,14633
2355,2109
2355,15534
2355,4116
2355,9560
2355,7264
2355,3403
2355,3285
2355,6188
2355,4309
2355,7599
2355,15238
2355,14594
2355,10558
2355,5060
2355,13631
2355,6138
2355,784
2355,8710
2355,4318
2355,13240
2355,2476
2355,7297
2355,15426
2355,11575
2355,16534
2355,9896
2355,14588
2355,12896
2355,10816
2355,17711
2355,12492
2355,7743
2355,7651
2355,9259
2355,13432
2355,7905
2355,16760
2355,1747
2355,1016
2355,7333
2355,9100
2355,15216
2355,10925
2355,7960
2355,11203
2355,11576
2355,1229
2355,4921
2355,6269
2355,14098
2355,8734
2355,14234
2355,12615
2355,4119
2355,11215
2355,9606
2355,16396
2355,16533
2355,2362
2355,4676
2355,4586
2355,14799
2355,8143
2355,13651
2355,12943
2355,11600
2355,9413
2355,14777
2355,274
2355,13556
2355,7094
2355,1301
2355,15742
2355,17188
2355,6031
2355,16567
2355,13365
2355,14695
2355,5618
2355,6208
2355,13356
2355,11323
2355,5456
2355,11029
2355,11145
2355,11538
2355,5775
2355,17205
2355,14213
2355,8086
2355,5732
2355,13929
2355,1936
2355,12301
2355,16573
2355,10268
2355,11479
2355,15841
2355,12565
2355,11326
2355,14691
2355,10934
2355,17042
2355,1136
2355,3151
2355,14623
2355,9061
2355,5036
2355,13776
2355,8794
1349,1283
1349,398
1349,3938
1349,5191
1349,1232
1349,4958
1349,2064
1349,3110
1349,2444
1349,7008
1349,5063
1349,8750
1349,7827
1349,7213
1349,293
1349,8587
1349,2960
1349,11620
1349,8446
1349,2093
1349,824
1349,1701
1349,6842
1349,13818
1349,2455
1349,11469
2669,1791
2669,4343
2669,741
2669,1398
2669,2637
2669,5151
2669,7093
2669,6842
11057,2578
11057,2064
11057,6798
11057,1658
11057,6538
11057,13818
11057,3443
11057,1144
11057,6124
11057,4069
11057,6339
11057,17463
11057,7334
5125,2609
5125,106
5125,2873
5125,13795
5125,8758
5125,10579
5125,13818
5125,4935
5125,17654
5125,10193
5125,4921
12072,4569
12072,7133
12072,7408
12072,10579
12072,2195
12072,13818
12072,4613
12072,4050
12072,10516
12072,452
12072,3972
12072,14098
12072,17553
12072,13675
5739,16609
5739,4973
5739,446
5739,9184
5739,2821
5739,232
5739,11340
5739,17258
5739,6312
5739,4319
5739,2637
5739,4894
5739,8830
5739,10579
5739,5340
5739,7869
5739,17166
5739,5187
5739,13818
5739,8081
5739,3273
5739,2318
5739,7230
5739,16562
5739,13456
5739,7319
5739,9424
5739,10835
5739,1954
5739,801
5739,7881
5739,5255
5739,5965
5739,11542
5739,3802
5739,9047
5739,16650
5739,12520
5739,17693
5739,11806
5739,9587
5739,12078
5739,15329
8059,9488
8059,1593
11322,12333
11322,6811
11322,12078
11322,15329
6988,5824
6988,8428
6988,3666
6988,354
6988,5496
6988,7424
6988,17678
6988,2731
11709,1593
11709,13818
9981,5496
7178,8005
7178,11420
7178,2061
7178,1221
7178,7058
7178,3536
7178,7559
7972,8428
7972,3527
7972,354
7972,8665
7972,2609
7972,16105
7972,8929
7972,4230
7972,2258
7972,121
7972,5151
7972,4057
7972,5187
7972,13818
7972,476
7972,3406
7972,14594
7972,11272
7972,16619
7972,14304
7972,13729
7972,3190
7972,4434
7972,9935
7972,9061
5824,8428
5824,3666
5824,3527
5824,354
5824,4973
5824,1018
5824,2313
5824,4961
5824,7133
5824,9504
5824,4057
5824,13818
5824,7324
5824,2715
5824,4935
5824,3632
5824,17063
5824,9885
5824,4881
5824,14098
5824,5900
5824,12077
5824,13406
5824,17205
5824,7434
5824,16461
16379,15727
16379,14922
16379,4328
16379,11420
16379,2637
16379,5881
16379,7018
16379,16960
16379,13818
16379,11839
16379,3573
16379,9879
16379,16045
16379,1705
15727,14922
15727,8127
15727,3746
15727,17425
15727,11835
15727,3872
15727,767
15727,3507
15727,5881
15727,16960
15727,13818
15727,11875
15727,2503
15727,6682
15727,15542
15727,807
15727,11804
15727,11575
15727,3526
15727,17284
15727,15067
15727,1054
15727,11349
15727,11366
15727,5064
15727,16995
15727,16057
15727,3519
15727,6755
15727,7235
15727,13798
15727,12752
15727,9879
15727,2673
15727,16961
15727,10717
15727,3555
15727,13978
15727,7580
15727,9803
14922,16125
14922,3544
14922,4328
14922,4155
14922,16960
14922,13818
14922,7324
14922,9250
14922,2503
14922,2715
14922,8491
14922,10202
14922,7743
14922,9495
14922,10741
14922,6755
14922,9879
14922,2673
14922,12642
14922,7580
14922,1705
669,6994
669,1764
669,1577
669,4197
669,3894
669,6202
669,2236
669,597
669,7524
669,7133
669,3752
669,3639
669,4721
669,5967
669,7332
669,6300
669,5047
669,11015
669,14822
669,11728
15891,482
15891,10006
15891,7304
15891,4174
15891,4138
15891,7235
15560,6736
15560,9828
758,2629
758,3602
758,7695
758,7153
758,4973
758,17706
758,6736
758,2851
758,8860
758,6723
758,14963
758,13843
758,1538
758,1577
758,5522
758,2495
758,5977
758,6151
758,4015
758,3148
758,8247
758,3721
758,6312
758,2771
758,2084
758,2637
758,8221
758,625
758,5646
758,10748
758,7928
758,8056
758,4104
758,12516
758,6097
758,9180
758,3698
758,11180
758,1742
758,11924
758,3514
758,4077
758,1697
758,3988
758,6660
758,2605
758,573
758,3647
758,13231
758,8825
758,4381
758,7457
758,13818
758,5950
758,13272
758,6238
758,737
758,2584
758,15941
758,8984
758,15534
758,14844
758,6642
758,6784
758,5713
758,5103
758,4935
758,1985
758,4540
758,6032
758,7936
758,3336
758,5643
758,2583
758,6875
758,17169
758,1133
758,17017
758,1668
758,466
758,1010
758,3158
758,2910
758,14822
758,11693
758,13651
758,7729
758,17113
758,6511
758,9159
758,15046
758,1420
758,15247
758,7472
758,451
758,13253
758,6409
758,8670
758,13527
758,16220
758,15741
758,6401
758,12717
758,4184
758,8282
758,8020
2629,11986
2629,4973
2629,17706
2629,8860
2629,6723
2629,10080
2629,6994
2629,13837
2629,2294
2629,17494
2629,5522
2629,2495
2629,5977
2629,6151
2629,7133
2629,8247
2629,5533
2629,10748
2629,2263
2629,3698
2629,9235
2629,17401
2629,1630
2629,6564
2629,5262
2629,8224
2629,9488
2629,3514
2629,3321
2629,573
2629,10735
2629,8825
2629,13818
2629,5950
2629,13272
2629,6238
2629,737
2629,8984
2629,4510
2629,14844
2629,6784
2629,1709
2629,16067
2629,14019
2629,7936
2629,11087
2629,2908
2629,5643
2629,5293
2629,8873
2629,13496
2629,2583
2629,9959
2629,11447
2629,5253
2629,9892
2629,1668
2629,466
2629,1010
2629,11338
2629,15004
2629,2910
2629,14822
2629,13914
2629,2281
2629,11510
2629,17113
2629,2892
2629,9012
2629,13562
2629,11102
2629,1420
2629,12685
2629,15247
2629,7472
2629,13253
2629,362
2629,6350
2629,8670
2629,13545
2629,13527
2629,16220
2629,17661
2629,6401
2629,1243
2629,16147
2629,12717
2629,14283
2629,8020
2629,14855
8523,8860
8523,4954
8523,4821
8523,14647
8231,2609
8231,6736
8231,1477
8231,1283
8231,4405
8231,3576
8231,5637
8231,4916
8231,3149
8231,13185
8231,2730
8231,15367
8231,7058
8231,1501
8231,704
8231,13818
8231,3279
8231,11854
8231,4540
8231,10651
4790,6736
4790,15888
4790,12012
4790,221
4790,13818
4790,6120
4790,7547
4790,12436
4790,13890
4790,608
4790,14855
8195,6736
8195,6626
8195,12786
8195,5045
8195,3481
8195,1387
8195,2384
8195,5889
8195,5610
8195,2791
8195,6650
8195,7383
8195,11842
8195,14412
8195,11767
8195,10040
3602,7695
3602,15929
3602,3888
3602,16609
3602,2609
3602,3872
3602,5016
3602,7499
3602,2898
3602,17494
3602,4591
3602,6067
3602,1347
3602,727
3602,3117
3602,2821
3602,7133
3602,3361
3602,10504
3602,10560
3602,12116
3602,10
3602,15563
3602,5889
3602,7541
3602,3791
3602,3916
3602,8876
3602,1619
3602,4988
3602,7569
3602,16911
3602,8014
3602,2789
3602,10759
3602,13818
3602,5947
3602,7454
3602,8525
3602,12289
3602,11355
3602,1239
3602,3406
3602,16702
3602,4309
3602,1688
3602,15934
3602,15050
3602,3930
3602,4729
3602,8873
3602,4996
3602,6044
3602,15597
3602,6670
3602,9495
3602,15535
3602,15055
3602,14444
3602,1361
3602,16239
3602,1889
3602,2946
3602,8040
3602,3981
3602,17597
3602,16968
3602,9519
3602,14476
3602,11652
359,2609
359,6858
359,3361
359,2637
359,8876
359,13818
359,8874
359,3930
359,8873
359,13826
359,11395
7695,15929
7695,1757
7695,8127
7695,3746
7695,7437
7695,9083
7695,7000
7695,8719
7695,11986
7695,5123
7695,16609
7695,2609
7695,1913
7695,6736
7695,5040
7695,8860
7695,6161
7695,7499
7695,106
7695,6858
7695,768
7695,446
7695,6540
7695,12140
7695,696
7695,4405
7695,3576
7695,529
7695,2802
7695,2232
7695,4472
7695,1614
7695,7399
7695,8391
7695,3617
7695,4899
7695,6626
7695,14963
7695,1813
7695,3447
7695,1763
7695,6067
7695,8005
7695,86
7695,1538
7695,1577
7695,5522
7695,5977
7695,5926
7695,4377
7695,2416
7695,7284
7695,4328
7695,8937
7695,5626
7695,454
7695,1353
7695,7419
7695,2825
7695,7003
7695,2466
7695,3200
7695,2821
7695,7133
7695,3361
7695,883
7695,7492
7695,5395
7695,6798
7695,183
7695,2934
7695,6357
7695,5165
7695,929
7695,4883
7695,5829
7695,3752
7695,8308
7695,10560
7695,380
7695,6335
7695,6737
7695,3721
7695,11867
7695,8348
7695,6312
7695,10
7695,14547
7695,11064
7695,6154
7695,6649
7695,4319
7695,4210
7695,7255
7695,6780
7695,2358
7695,3412
7695,8546
7695,625
7695,6733
7695,1576
7695,5889
7695,8918
7695,7685
7695,7541
7695,4143
7695,5646
7695,3488
7695,8072
7695,15284
7695,6187
7695,8758
7695,2856
7695,2388
7695,4777
7695,8056
7695,4104
7695,5721
7695,3916
7695,4157
7695,4410
7695,5447
7695,3742
7695,12516
7695,13236
7695,5151
7695,6141
7695,3218
7695,2791
7695,11232
7695,12351
7695,8876
7695,1539
7695,4608
7695,4941
7695,7244
7695,3992
7695,2704
7695,15579
7695,4803
7695,3385
7695,3644
7695,7814
7695,341
7695,9180
7695,7449
7695,6898
7695,16470
7695,16867
7695,5653
7695,1619
7695,2998
7695,11848
7695,11924
7695,7090
7695,13669
7695,10108
7695,236
7695,9251
7695,14675
7695,11470
7695,3514
7695,3346
7695,3135
7695,2195
7695,2746
7695,13863
7695,14911
7695,1697
7695,5967
7695,6660
7695,6761
7695,5187
7695,6319
7695,2605
7695,681
7695,953
7695,2607
7695,8825
7695,7332
7695,7977
7695,1052
7695,3701
7695,13026
7695,14043
7695,9771
7695,5947
7695,7797
7695,7454
7695,1754
7695,3004
7695,9250
7695,4675
7695,6120
7695,4700
7695,5783
7695,7109
7695,4080
7695,1171
7695,11313
7695,8632
7695,5413
7695,1239
7695,2000
7695,3803
7695,2715
7695,1462
7695,8266
7695,9514
7695,12256
7695,11632
7695,16291
7695,8920
7695,2759
7695,6784
7695,2223
7695,6314
7695,11854
7695,4309
7695,16437
7695,7280
7695,1436
7695,3844
7695,5380
7695,9982
7695,4013
7695,14559
7695,4754
7695,11360
7695,8309
7695,15901
7695,6503
7695,12326
7695,6032
7695,13237
7695,6582
7695,7611
7695,11804
7695,3499
7695,15934
7695,13499
7695,7319
7695,3832
7695,10968
7695,7121
7695,8442
7695,10978
7695,891
7695,3930
7695,9435
7695,4696
7695,7899
7695,9281
7695,9031
7695,5423
7695,9239
7695,15184
7695,1373
7695,1014
7695,6044
7695,9259
7695,14585
7695,10399
7695,10319
7695,6670
7695,6280
7695,1126
7695,7694
7695,4882
7695,15055
7695,7960
7695,4069
7695,2577
7695,8414
7695,15838
7695,16239
7695,13397
7695,16655
7695,7521
7695,4622
7695,14638
7695,3162
7695,8381
7695,15004
7695,13999
7695,981
7695,742
7695,16443
7695,1889
7695,17093
7695,7114
7695,7974
7695,5609
7695,6591
7695,7740
7695,8143
7695,17241
7695,14408
7695,15271
7695,1654
7695,8763
7695,16716
7695,1390
7695,12275
7695,2892
7695,17597
7695,12723
7695,10522
7695,16968
7695,17188
7695,11395
7695,3202
7695,10420
7695,9322
7695,8903
7695,12204
7695,8698
7695,8250
7695,9017
7695,9202
7695,7580
7695,7405
7695,10297
7695,3190
7695,8394
7695,12761
7695,5703
7695,9581
7695,5101
7695,6722
7695,9556
7695,16583
7695,13377
7695,13649
7695,11457
7695,3664
7695,11369
7695,12276
7695,17210
7695,1368
7695,15585
7695,2886
15929,2609
15929,5016
15929,12140
15929,6626
15929,1813
15929,8005
15929,3361
15929,3481
15929,10560
15929,8423
15929,8348
15929,6312
15929,8758
15929,5706
15929,3916
15929,3218
15929,3992
15929,15579
15929,7289
15929,16911
15929,8723
15929,3514
15929,3135
15929,13818
15929,8525
15929,4675
15929,6369
15929,2715
15929,17747
15929,6225
15929,3673
15929,13499
15929,3930
15929,2965
15929,6054
15929,15004
15929,5441
15929,17553
15929,12723
15929,14695
15929,9017
15929,9556
15929,5944
15929,8481
15929,12968
15929,1602
1757,1339
1757,5016
1757,6626
1757,3481
1757,3916
1757,4157
1757,1799
1757,13818
1757,1520
1757,7611
1757,13499
1757,10287
1757,17678
1757,12723
1757,8903
1757,11789
665,13306
665,6067
665,4961
665,6452
665,6312
665,11064
665,6643
665,2637
665,7168
665,16106
665,8830
665,6187
665,8758
665,12333
665,4057
665,16911
665,5711
665,13818
665,3701
665,7454
665,9049
665,6369
665,6120
665,8466
665,3536
665,476
665,2715
665,3406
665,1462
665,2584
665,4833
665,15376
665,3772
665,8491
665,15934
665,1373
665,6044
665,7770
665,4881
665,11272
665,1573
665,14098
665,1954
665,8939
665,13406
665,3137
665,15527
665,17553
665,14357
665,16066
665,11520
665,3190
665,7434
665,8053
665,11424
7807,5694
7807,678
7807,17565
821,160
8428,3666
8428,9621
8428,9427
8428,158
8428,2827
8428,4494
8428,1732
8428,9006
8428,9265
8428,6620
8428,8158
8428,8037
8428,3904
8428,2788
8428,5559
8428,13818
8428,11875
8428,15657
8428,3278
8428,1520
8428,3632
8428,4551
8428,6035
8428,452
8428,1573
8428,1954
8428,5362
8428,7114
8428,12608
8428,6811
8428,10717
8428,14236
8428,14152
8428,15741
8428,17440
8428,9767
3666,5637
3666,8509
3666,6392
3666,129
3666,12864
3666,2821
3666,2827
3666,3734
3666,2637
3666,1522
3666,5354
3666,5283
3666,3685
3666,2960
3666,283
3666,8513
3666,6715
3666,13818
3666,10320
3666,8466
3666,3406
3666,14594
3666,14098
3666,1954
3666,14304
3666,15365
3666,9061
3312,2389
3312,2827
3312,11875
3312,3822
12274,843
12274,4261
12274,14193
12274,2947
12274,6621
12274,4804
12274,129
12274,7887
12274,14716
12274,2730
12274,5694
12274,9265
12274,241
12274,4057
12274,5998
12274,7631
12274,8446
12274,1701
12274,3619
12274,2151
12274,8866
12274,1105
12274,15329
3527,3534
3527,13818
3527,12608
7,4405
7,7887
7,3734
7,9265
7,7976
7,4767
354,3433
354,5497
354,10781
354,129
354,5606
354,7887
354,9265
354,6620
354,8736
354,298
354,5653
354,7976
354,9488
354,2788
354,6715
354,13818
354,11875
354,3278
354,2346
354,10789
354,11029
354,5436
11536,13818
12227,11789
5496,7887
5496,1469
5496,7976
5496,5998
5496,2788
17250,13818
17250,14868
6062,11340
6062,5575
6062,13818
6062,965
6062,6698
6062,11834
6062,1954
6062,12520
6062,15329
3433,4973
3433,7161
3433,6994
3433,4472
3433,1791
3433,597
3433,9494
3433,7133
3433,2412
3433,3507
3433,15048
3433,6187
3433,6097
3433,11924
3433,16911
3433,3514
3433,4832
3433,8955
3433,13818
3433,6942
3433,5069
3433,6784
3433,6314
3433,9567
3433,10457
3433,8052
3433,92
3433,2583
3433,7512
3433,2910
3433,9118
3433,7472
3433,1243
4656,4425
4815,6736
4815,7292
4815,13818
4815,2377
4815,951
4815,4806
4815,5441
4815,1067
4815,11789
4815,17513
4815,8481
4815,10842
4815,8269
15973,5286
4770,8323
4770,3800
4770,4026
4770,4808
4770,1783
4770,6443
4770,7110
4770,14002
4770,6370
4770,7148
