AMOTL2,ACTA1
ARRDC4,PML
SURF1,TP53
FAM171A2,CDK4
SRSF9,TCTN1
CTDP1,VKORC1
SLC6A20,NRF1
REG3A,JUN
NDFIP2,SOX2
TCF23,MEOX2
AP5M1,APP
MCMBP,KRT40
ELL2,CDK4
ZNF385B,MNDA
SLC22A24,BAG3
BOC,MAPK1
EFCAB12,SUMO2
MDFIC,ITGA4
OAT,LIG4
HIGD1B,SOCS6
FAM69A,KRT7
APBA2,VCP
YES1,VKORC1
FKBP1B,SMAD4
RABGGTB,CDK4
ICAM1,DAZAP1
GNAT3,PSMD2
SLC16A13,TEX11
RBMXL1,UBL4A
CDCP1,TEX11
MBL2,NFKB1
C10orf2,SPICE1
PIK3AP1,RAF1
RAPGEFL1,HSP90AB1
UBE2L3,CHMP4B
NPB,DAZ4
VKORC1,UBE2I
CDSN,ACTA1
C1QTNF3,GSK3B
TGFBRAP1,ACTA1
LBP,PARP1
P2RY8,HSP90AB1
NFYA,KRTAP10-5
CCDC103,VIM
CCDC138,HIST1H3A
CNTROB,CLINT1
HS3ST3A1,HNRNPA1
DNAAF1,PBX2
SCP2,NOTCH2NL
LYZ,NOTCH2NL
TCF7L1,KRTAP10-3
ACTL8,DISC1
ABHD2,HTT
MTRR,HSP90AA1
RABGAP1,KRTAP10-8
TMEM131,PYHIN1
CXCL12,HDAC5
EIF3G,PYHIN1
TMEM164,EEF1A1
TTLL3,AARSD1
TMEM120A,HSP90AA1
NAV1,PSMD2
PRMT3,KRTAP10-5
GSTM1,KRTAP10-5
LENG8,NFKB1
GSTZ1,PHKG2
ZFP36L1,MEOX2
CCK,EEF1A1
YBX1,CREB3L1
CCT2,SPERT
EPHB2,PBK
TAX1BP3,YWHAG
TRIAP1,NEDD4
JMJD1C,DISC1
ARHGEF3,CDK4
EZH2,KRTAP10-5
AIM1,SOX2
CAPZA2,MEOX2
IL17RB,TRAF3
TOX4,RPS13
KIR2DS2,COPS6
MSI2,TEX11
INTS9,TP53
PHF6,TCTN1
C1QTNF9,APP
CD8B,UBE2E3
THOC3,XAB2
CCDC185,BTRC
ZC3H8,BTRC
KRBOX4,DHX9
KLHL10,CCT6A
TP53I11,PSMD2
RPN2,KRTAP10-7
CENPE,NCOR2
TRIM49,CTTN
GCN1,ITSN1
FNDC3B,MEOX2
MT2A,LNX1
CHAT,ARRB1
PRKCG,LYAR
MTPN,KRT40
FBXL8,UBE2I
GPATCH4,KRT40
LGALS14,PRKDC
CCDC17,TRIM23
ELL,REL
CYTIP,SOX2
PIGX,REL
MAPK11,CCNK
ITM2B,HIST1H3A
STK38L,KRTAP10-7
CEBPE,EXOSC4
SPX,CAND1
VWA2,MAP3K3
NEB,KRTAP10-3
RNFT1,HSP90AA1
ERAL1,ASAP3
TGFBR1,RPGRIP1L
SEC24D,HSPA5
AKAP8L,APOA1
CAPN2,KRTAP10-5
IGF2BP3,C1orf94
CHD9,C1orf94
ANKRD31,MEOX2
LRRN2,KHDRBS1
CAMKK2,PYHIN1
TSR1,TCTN1
CRACR2B,FN1
TCP1,USHBP1
COL13A1,MAPK14
OSGEPL1,CDK9
PARG,MEOX2
WDR11,COL7A1
DUSP26,CAND1
P2RY4,VCAM1
ALG1L2,FYN
HRAS,FASTKD3
CD3G,PYHIN1
DNMT3B,BAD
FAM9B,PPP2R1A
FBXL5,RAD52
ELMO1,ASAP3
BET1,CDK4
KDM5C,DISC1
PLD6,HDAC8
BCAS1,ASAP3
ART4,CAND1
KCNH3,UBE2D1
DDTL,MEOX2
ZNF76,MEOX2
SLC37A4,HMBOX1
CCDC64B,TADA2A
TMEM222,TADA2A
SF3B1,CCDC155
WDR47,TRIM23
HEXA,RPS18
RAB11FIP3,KPNB1
MRGPRX1,HNRNPA1
HAND1,VCP
AP1G1,SF3B3
S100B,HNRNPC
MAGIX,ITGA4
FRYL,NONO
HBEGF,HNRNPA1
RASSF6,PDZK1
ERGIC3,TMEM17
ATP11A,FYN
RNF31,ACTA1
PRR14,DCTN1
RPF2,GH1
SF3B1,MEOX2
USP14,LNX1
USP35,KRTAP10-8
SLC9B2,METTL18
OSBPL10,KRTAP10-7
KIR3DS1,EIF1B
HIST1H2AK,TRAF1
LARP7,CLPP
GCN1,FOXB1
ZSCAN5A,HNRNPK
TRHDE,CASP8
USH2A,OTUB1
LSM10,FUS
CHPF2,HDAC5
PRR15,CTTN
SPINK1,BTN2A2
VAT1,CDKN2A
CASC4,UBD
HDAC7,IFIT3
IER3IP1,KRT40
FXR2,FASTKD3
GALM,NOTCH4
RAC3,FOXL1
BMP5,SMAD5
TRIP6,FASTKD3
C6orf165,TMEM17
PLA2R1,PLAA
RPN2,HTT
FLT3,USP9X
KIF2B,SUMO2
TERT,KRTAP10-5
STK38,PSME2
FDX1L,CUL1
PAK2,FOXE1
SOX30,ITGA4
EEA1,PAXIP1
CSNK1G2,KRT31
ZNF264,TRAF2
ANGEL2,TCTN3
TPM2,ASAP3
SH2D2A,CAND1
HIST2H2AA3,RBPMS
KRTAP9-3,CTTN
ZSCAN30,RNF2
USP50,RPS11
RAB9A,MEOX2
CCT6B,NFKBIB
PTPRB,PRMT5
RAD21,MAPKAPK2
CDH9,XRCC6
ACPP,TARDBP
BBS7,TARDBP
PCDHB2,XRCC6
NFIB,FASTKD3
CLDN16,MAPK1
TUBA1B,CCDC136
XRN1,NFKBIB
MAP3K14,PSME2
ZNF518A,METTL18
NYNRIN,FYN
WNT1,CSNK2A1
ADRA2B,UBASH3B
RNF141,NASP
DVL3,LIG4
VPREB3,BAG6
CLVS1,ESR1
RNF8,GCN1
ZMYND8,KRTAP10-8
ATP4A,PML
DAO,HDAC5
ARRB2,NECAB2
C20orf141,KRTAP10-3
OAS3,HTT
HOXB5,HSP90AB1
ATP12A,HSP90AB1
WDR83OS,PRKCD
PAK1IP1,C3
PLCH1,LNX1
SOCS2,HIST1H3A
AP1G1,CDKN2A
FAM122B,HDAC5
ERN1,PAXIP1
FCGR2B,GABARAPL1
DGKB,KRTAP10-9
GJD3,CUL3
FKBP14,HNRNPU
ZNF804A,JUN
FAM167A,HSP90AA1
PSEN2,TCTN3
PLEC,KRTAP10-5
PCDHB15,LNX1
FAM27E3,TRIM54
IMMP2L,SGTB
CNN1,PML
UCMA,KRTAP10-9
COPS6,RAB27B
PDP1,SMAD1
WARS2,SUMO2
ARHGEF6,APOA1
RPL37,DISC1
OSBPL10,HTT
GPN2,CDK2
CDK12,LIG4
GJA3,KRTAP10-3
SMTN,KRTAP10-3
CDC14A,TBK1
CLIP4,XRCC6
SCNN1B,TARDBP
OASL,CFTR
GTF3A,PPP1CA
SYNE1,RBPMS
FGF1,MNDA
GNAS,MNDA
RPS6KA2,KRTAP10-5
PPP3R1,SOX2
TLR4,TMEM216
ASB11,SOX2
DOCK4,MEOX2
TFPI2,COPS5
PCSK1N,APP
OR3A1,AEN
MTFR1,FYN
WDR4,ACTA1
CSNK1G2,TCTN3
WDSUB1,SUMO2
CAMSAP2,LIG4
MED12,LIG4
NEFH,KRTAP10-8
EEA1,TCTN1
TSPO,HIST1H3A
ERP44,PRPF4
TUBE1,CHM
ABCC12,NGLY1
ZKSCAN8,SUZ12
GAREM,UBL4A
HSD11B1L,CSNK2A1
HIBCH,PSMD2
LINC00518,DAB1
SH2D2A,PTBP3
HYLS1,MEOX2
DERL3,HSPA8
APH1A,XRCC6
ADRB2,TAF4
CHMP3,SGK1
CALR,METTL18
CORO7,HIST1H3A
FCAR,CDC5L
SLC2A14,TMEM17
RAB5B,PSMB1
IGFBP5,CUL5
CLMN,CUL3
FKBP1B,SUMO2
ADSL,PHKG2
SSX2,MAP3K1
JTB,DISC1
GM2A,HTT
WDR83,MLH1
ADSSL1,IGSF8
ACVR2B,PABPC1
AUP1,PBK
KIF2A,KRT40
TM9SF2,KRTAP10-3
NAT14,KRTAP10-3
ZBTB49,NEDD4
DFFA,FATE1
NOP56,ASB4
LFNG,HSP90AA1
TRIM72,AKT1
HYI,HSP90AB1
GPAM,HTT
RAB3D,RAE1
SNX17,TARDBP
PRH1,FLNA
NHP2,KRTAP10-3
MSH5,CFTR
COL16A1,NRF1
DAGLA,CDK5
TLR6,PAK1
CFAP52,ICT1
EP300,OTX1
TCF7,MNDA
MLLT4,MEOX2
CHRM5,IMMT
DCAF17,RPL10L
H3F3A,CEBPE
JRK,VHL
PDRG1,KRTAP10-7
UBE3B,KRTAP10-7
ATRIP,TMEM216
SEC31A,TADA2A
SCIN,GSK3B
RRP15,TMEM17
ZNF350,FYN
POLDIP2,TMEM17
TMX3,KRTAP10-5
MSI1,TMEM17
SCO2,MTUS2
RPL22L1,PAXIP1
ADAP1,NOTCH2NL
SMCHD1,NOTCH2NL
PCDHB4,KRTAP10-3
GNB2L1,USP43
CYB561,PSMD2
PRDM4,UBL4A
WNT3A,HNRNPK
MFGE8,DISC1
CHST15,DISC1
ESPN,PRPF40A
MBTD1,PAK1
POLR1C,HTT
TJP3,YWHAB
CLNS1A,KRTAP10-8
RPS12,IGF2
IFI27,KRTAP10-3
EIF5A,PYHIN1
CD2AP,SGK1
COL19A1,GABARAPL2
ATPAF2,PSMD2
MALL,AKT1
PRPF4B,FRA10AC1
SLC35C2,PYHIN1
C19orf47,NFKB1
LDLRAP1,DISC1
AKTIP,TCTN2
MEGF10,HTT
FSTL5,HSP90AA1
HDAC6,CCL5
SLIT1,SRPK2
UNG,TCTN1
PDE4DIP,FATE1
TSNAXIP1,EEF1A1
KLHL25,KRT40
SMC6,AIM2
GALC,MAPK14
SLC5A1,JUN
MTHFSD,EIF6
NASP,DISC1
RPL18A,DISC1
OTOF,CA2
MLLT10,MDFI
SLAMF6,SH3KBP1
RAB18,SOX2
DDX1,FATE1
PTP4A3,TMPO
ATP12A,CDK4
LY86,MYC
FADD,USHBP1
CENPJ,CDK6
CYP1B1,MEOX2
HOXB5,ILF2
ATP12A,ILF2
ETV6,SORBS2
UBASH3A,KHSRP
GRWD1,MEOX2
POLH,WDYHV1
RBFOX2,KRT40
ADH5,USP9X
EIF2B5,TMEM17
ATP7A,PSMD2
VSX2,TMEM17
TTC9C,TCEB2
SLC35G2,EIF3E
SLC35B1,SUMO2
SBNO1,LNX1
VAMP5,XRCC6
PSMC5,PLG
TCF15,ITGA4
PSAT1,HIST1H3A
KRT35,KRT40
DDX50,AGO4
PIWIL2,RBX1
TXNL4B,ACTA1
APOB,MTUS2
CST3,SUMO2
C1orf87,SUMO2
ACAD9,APOA1
PNLIPRP2,SNRPB
TMEM115,KRTAP10-7
GDF7,BMP10
NIN,TSGA10
FBXO9,MED19
PCK2,FOXB1
TMEM18,KRTAP10-3
C19orf54,KRTAP10-3
PSMB1,FOXL1
B4GAT1,PSMD2
JAM2,RPS3A
PDRG1,HTT
ABAT,CALM1
KREMEN2,HSP90AB1
REST,RBPMS
HAVCR2,POT1
HERC1,VIM
ORC6,KRT40
RXFP1,COPS6
AP2M1,PBX2
TXN,PRKCQ
DIAPH2,EEF1A1
EXOC2,COL7A1
PAF1,COL7A1
PDRG1,CDK8
C15orf43,HSP90AB1
TMSB4XP8,SUMO2
OSGIN1,APOA1
C9orf89,TUBB
RECK,PSMA3
HSPB1,SGCG
UBE4B,VTN
ZNF468,PYHIN1
CDH4,AKT1
RPS24,FATE1
VOPP1,CDK4
AIP,DISC1
COL6A3,NRF1
C7orf25,UBE2E3
EID2B,TCTN2
TUBGCP4,VKORC1
TRIT1,CTTN
RAET1E,SPOP
C19orf80,CDK1
C18orf54,MAPK1
RND2,TP53
ACVR2A,MEOX2
TDRD6,APP
INIP,XRCC6
PRSS8,RPL3
SLX1A,ICAM1
VOPP1,ILF2
TRIM21,GAB1
BLOC1S1,TADA2A
LSMEM2,MAPK14
CGA,RIF1
RAB40C,YWHAZ
IL3RA,CUL4B
TRHR,ITGA4
TMEM213,KRTAP10-8
B4GALT5,PTN
MTFP1,FYN
LRRC8E,TMEM17
CACNA2D2,HSP90AB1
CCDC146,SIRT7
ACSL4,LIG4
GPRC5A,SGK1
DCLRE1A,HNRNPC
EDAR,ELAVL1
SEC61G,KRTAP10-3
LAMC3,KRT40
DYNC1I1,MEX3C
NAA40,PSMD2
DDB1,FOXH1
DYNC2H1,TMEM17
ARHGEF10,NFKB1
NDRG1,QPCTL
PSTK,REL
GP5,CUL4B
PRAMEF16,HSP90AB1
SPRY3,CASP8
SYNM,CDKN2A
SFTPB,EGFR
ESCO1,COPS6
RNFT2,TMEM17
CRIP2,MAP1LC3B
PLXDC1,REL
PARD3B,HSP90AA1
UHRF1,TCTN3
ZNF189,TCTN3
RIPPLY1,PSMA3
GJC2,JUN
INCA1,TERF1
DMPK,APOA1
ESRRG,WDYHV1
ANKRD53,RELA
SULT2A1,CUL1
ANAPC7,KRTAP10-3
C8orf74,PRMT1
KLRC2,AKT1
CAMK4,FAM9B
SCYL3,TADA2A
SLX4IP,IGSF8
VEGFA,TP73
ZNF615,HSP90AB1
PAQR8,ELAVL1
PLOD1,LIG4
RFX1,CUL2
KRT25,TARDBP
ZNF471,TADA2A
PYY,ATP12A
RDH14,PAXIP1
SLC31A2,JUN
MOV10,ASAP3
FAM188A,HDAC8
C1QTNF9B-AS1,ILK
MYO3A,UBQLN4
USB1,CUL2
TTC13,BAG3
PECR,TRIP6
LRMP,RPS4X
TMEM2,RPL10L
NTM,CCND1
SERPINA10,AANAT
CHPT1,JUN
TESPA1,CDK4
MESDC2,RPL23A
FNBP4,SREK1
CC2D1B,FBXO6
ENPEP,CHD3
CHRNA4,XRCC6
PLA2G15,CDK4
TMED10,MED19
CXorf38,FYN
AGRP,RPS3A
GRIN3A,HSP90AB1
SDCCAG8,GABARAPL1
RAN,TAOK2
UBE2L6,LNX1
KLHL42,ITGA4
EPHB1,KRT40
GPR45,WWOX
ANKRD20A1,SIRT7
NBPF14,TMEM17
INSM2,POLR2A
MGST1,REL
ATP5J,SMAD1
YLPM1,CLK2
RDM1,TCTN3
POLR2K,HSP90AB1
FKBP9,USHBP1
CD44,PIDD1
CNTNAP1,UBQLN1
LRP8,CDKN2A
NSD1,STAT4
GLYR1,FOXL1
TJAP1,PPP1CA
NCK1,FTSJ1
PLEK,MNDA
MRVI1,ELAVL1
VEGFB,SH3KBP1
LFNG,YWHAZ
MMP13,YWHAZ
RILP,YWHAG
PRRC2B,CFTR
SPATA20,APP
MB,AP2M1
NFE4,TCEB2
ITGAV,LIG4
ZNF717,LIG4
SMYD1,RPA1
PKMYT1,SMAD1
TMEM131,RPAP2
EIF3G,RPAP2
PPP1R26,CSNK2A1
HIST2H4A,RPS3A
MEFV,KPNB1
PIP4K2B,LIG4
MAGEA1,TMEM216
CD1A,PSAP
MGA,NFKBIB
ERGIC1,PCBP1
NEU3,TARDBP
CENPF,RAD52
RASAL2,TADA2A
IFT172,HIST1H3A
ZDHHC3,UBE2I
PAX7,TMEM17
HIST1H2BL,TMEM17
ZFP1,MAPK11
MTHFS,TCEB2
RAG2,PSMD2
TRMT2A,CLK2
RNF183,PARP1
COBLL1,PARP1
EFCAB6,CUL3
JAM2,ILK
SND1,AGO3
BATF3,CUL2
TAF10,CEP19
HRH4,PRAF2
B9D1,HSPA5
RASL12,TRAF1
UBE2G1,KRTAP10-8
SNUPN,KRTAP10-8
ZNF662,KRT40
KLHL12,HDAC8
BSG,CLK2
SNIP1,KRTAP10-3
ZC3H10,KRTAP10-3
ANKRD17,DISC1
ASMTL,HSPA5
COA1,HTT
MFSD9,CAND1
RPL27A,MOS
HTR2C,HDAC5
MED27,TCTN1
ARVCF,EEF1A1
DPYD,EEF1A1
PSMC2,KRTAP10-3
ERVFRD-1,HSP90AB1
USP51,EPS15
C11orf70,MAP3K1
EPPK1,UBE2U
ARHGEF40,REL
ESPN,RPL10
SLC25A22,AIRE
NPM1,LXN
ADGRG7,XRCC5
LPP,KRT40
FAM218A,HDAC5
GPR21,CD9
PBX1,CFTR
HTATSF1,PSMB1
DACT2,APP
NR3C2,AP2M1
GAB1,DISC1
ERP44,CLU
NAA15,SMAD1
FAM91A1,HSPA1A
GNRH2,MYC
C12orf75,MYC
TBC1D4,USHBP1
ZNF764,SMAD4
HOOK1,LIG4
PSME4,SMAD1
GJB6,RPA1
MAPT,TNNI3K
HP1BP3,HCLS1
TLN2,PYHIN1
IL20,SMAD4
MTFR1L,KRT15
E2F3,VAPB
BPIFA1,LIG4
FAM72D,ITGB3BP
ZNF514,YWHAZ
SPDYA,SOX2
LCE4A,VCP
ZBTB4,COPS5
NUDT11,XRCC6
IFIH1,XRCC6
HIST1H3E,SRC
USP44,KRT40
PRKAG1,MAPK11
TOR1A,KLHDC1
RAB11FIP2,SUMO1
TRIM55,PRKCA
RTN2,FANCI
IGLV2-14,TRIP6
WDR25,ADAMTSL4
LXN,RPL14
DCUN1D2,MAPK14
TEC,CLK2
CD3G,RPAP2
HMBOX1,RANBP1
BRI3,PPP1R14A
KIF17,SUMO1
WAPL,ACTA1
SYCE2,CAND1
ZNF7,PAXIP1
YME1L1,PAXIP1
SAMD8,KRTAP10-3
CLPTM1L,TEX11
ZC2HC1C,PSMD2
CBR4,HSPA5
IL1RAP,HSPA5
ZNF138,HTT
CIT,RAF1
AKAP2,HDAC9
MSANTD2,GSK3B
ZNF597,ABCG1
LOC142937,PLSCR1
CHURC1-FNTB,HSP90AB1
GNG10,SUMO2
CATSPER1,FN1
GJA9,TMEM17
POR,KRTAP10-5
DIAPH2,PHKG2
ARR3,HIST1H3A
MAPKAPK2,PALB2
L3MBTL4,NEDD4
RGS6,HNRNPK
C1orf74,AKT1
FTCD,POLR2A
CCBL1,HTT
PPP1R17,MYC
LINS,PYHIN1
RPS20,TCTN1
USP13,TCTN1
TXN,FAM9B
SSB,PYHIN1
PRM1,YWHAQ
AP1G2,AIM2
TPP2,AIM2
TM6SF1,ISL1
KL,CDH1
NID2,MDFI
CMPK1,LIG4
IKBIP,SOX2
GRIN3A,ILF2
RBFOX1,XRCC6
GH2,SRC
LDHAL6B,SGTB
CFHR3,STAT3
SLC22A2,ILK
RPA2,KRTAP10-5
MRPS14,SOX2
LEFTY2,YWHAB
ITFG3,LNX1
TTC32,KRTAP10-7
PIEZO2,SIRT7
MARVELD2,HSPA5
NEDD4,B9D2
ARPC4,NOTCH2NL
ATP5J2-PTCD1,HNRNPK
DUSP4,FRK
EEF2,HAP1
CST6,PAK1
FEN1,FOXB1
CYP2C18,EXOSC5
EIF6,NKTR
TCP10,PSMD2
F7,CUL5
MDM2,TNRC6C
TELO2,REL
CTBP1-AS2,NOTCH2NL
HECTD4,HDAC1
FAM124A,CUL1
PTGDR2,ERLIN2
PTH2,MEP1A
TRIM72,CAND1
ZYX,ASB3
SERGEF,PRMT1
OAS1,HNRNPK
SYN3,AKT1
ITPR3,VKORC1
PCDHB5,CDK4
ZNF75A,DHX9
SNX2,DGCR8
CD84,CSNK1E
ZNF772,HSPA5
MAB21L2,CALM1
GABARAPL2,TEX11
G0S2,TP53RK
IP6K1,C1orf94
NKD2,KRTAP10-5
MYCN,MBP
RSPH1,ZNF572
HABP2,XRCC5
C10orf35,MEOX2
NDUFA6,MEOX2
ZBTB8B,TP53
ZNF215,TARDBP
OXR1,DHX9
PCDHB5,ILF2
ZMYM6,CALM1
PABPN1,PYHIN1
GOLGA6A,GNB2L1
CYSTM1,MNDA
RILPL2,ICT1
NKG7,ICT1
KRTAP19-7,JUN
CAMKK1,SNRPD3
CPOX,MEOX2
HSD17B8,RPL3
HIST2H4A,ILK
IFNA4,EEF1A1
SH3YL1,RPS18
GRAMD3,YWHAZ
BLOC1S5,VCAM1
E2F1,PRMT6
RAMP3,TRIP6
RNF2,COL7A1
SAP130,EIF1B
RGPD6,SIRT7
LRRC43,JUN
UBE2W,AP2M1
CD72,NEDD8
ZNF688,CUL3
SYCE3,ENKD1
HLA-DMB,MYC
NXN,SOX2
DDX50,SOX2
LOX,NFKB2
ITGA4,POLR2I
SLC31A2,ALB
XRCC1,MEOX2
PAXIP1,KRTAP10-8
NEK8,PCBP1
OLFM4,NEDD4
CDC42EP5,BTRC
PAF1,CCDC136
KRT77,PSMD2
LUM,FBXO6
AHCYL1,UBE2U
RER1,SOX2
SLC26A3,HNRNPA1
TBC1D22B,GAK
CCL3L3,INSR
PPIH,LNX1
KRT7,PDZK1
TNFRSF25,PDZK1
KAT2B,COL7A1
ZFHX3,ACTA1
DNAJC27,CSNK2A1
GABPA,PSMB1
RBM11,TGFB1I1
ZNF865,SOX2
GDF15,REL
M1AP,SUMO2
SLC25A27,HSP90AA1
DDX17,PITX3
S100A11,TCTN3
SH3BP1,HIST1H3A
RFC4,RPS10P5
HACE1,RHOA
SMAD6,MED19
SYCP3,MAP1LC3B
GTPBP1,CLK2
ETV4,CLK2
SLITRK1,TRAF6
CASP9,PYHIN1
ZNF256,KRTAP10-3
MAPK3,FAM9B
CNOT11,OTUB1
SH3BGR,NFKB1
TIE1,SLC25A3
DLX4,CAND1
TRIML1,ELAVL1
NMNAT1,KRTAP10-5
G3BP2,C1orf94
SECTM1,LIG4
ANAPC11,MEOX2
GIGYF2,FASTKD3
SLAMF1,TBK1
ARPC4,FAM9B
SEMA4B,TARDBP
ZNF221,CUL5
BPIFA2,NRF1
PLEKHF2,VKORC1
KRR1,FYN
ADGRG5,FN1
ADCY6,MNDA
SIPA1L2,SOX2
NPM3,SOX2
TIMELESS,MEOX2
RCBTB2,MDFI
ATP4A,CEP19
KNDC1,VCAM1
GUCD1,CMA1
ZFP36L2,TCTN3
TEAD1,HDAC8
ZRANB3,CTNNB1
LGALSL,TADA2A
LDLR,HDAC8
TEAD3,VKORC1
GZMM,MNDA
TMEM41B,LIG4
TRMT11,RPS11
TBC1D10B,MEOX2
WIBG,TCTN1
TNFRSF12A,TADA2A
RNF182,CDK4
WIBG,CENPA
ZC2HC1A,HDAC5
MADCAM1,HDAC5
PRR5L,SHC1
NR1D1,CSNK1A1
UQCRH,PRPF4
REPS2,RPS27A
NGB,CSNK2A1
QPCTL,UBASH3B
BMP10,TDGF1
POLD4,HIST1H3A
TBC1D19,MAPK11
FAM46C,ILF2
SNAI1,RPL10L
DCAKD,LNX1
PSMD6,MAGOH
APLF,KRT40
RXFP4,NEDD8
TBL3,FYN
PAIP1,LNX1
UHMK1,KRTAP10-8
HES1,KRTAP10-8
SYT8,HNRNPF
CAMP,ABL1
ZYG11A,HTT
ANKIB1,HSP90AA1
TSPAN7,AKT1
RFC1,FASTKD3
LGMN,FASTKD3
CBFA2T2,TRAF1
CYLD,AIRE
ANO9,CTTN
BAG2,DACT1
CHKA,KRTAP10-3
SRSF10,FASTKD3
HES1,FASTKD3
AP4B1,CFTR
MCHR2,EDA
TRABD,TARDBP
GHDC,PPP1CA
SERPINA10,JUN
C21orf2,HTT
FSTL5,TRAF2
MANF,HSPA1A
CAGE1,SH2D4A
KLHL35,CUL1
GPATCH2,YWHAZ
SIX2,CAND1
TFAP2C,B9D2
ESR2,CCDC102B
PSIP1,PACSIN1
C4orf33,HNRNPH1
B2M,PYHIN1
MMP14,GMCL1
ERICH2,HSP90AA1
PTTG1,CHD4
PDXP,HTT
CD5,RPL37A
KERA,RPL23A
SLC35A5,LIG4
EPHX2,LIG4
METAP1,SOX2
PRKAA2,KRT18
MTG2,MCM2
KIF14,PYHIN1
AKAP9,MAPKAPK2
ERCC8,TCTN1
AP2S1,CDK4
WDR44,TP73
CHDH,ILK
POLR2L,PCBP1
ACCS,CEP89
DERL1,PCBP2
C5orf22,ACTA1
SDSL,TMEM17
IGFL3,ABCF1
SMAD4,METTL18
SNX2,GMCL1
CPNE7,KRT40
CCDC6,KRT40
MMP13,NEDD8
COX5B,MTUS2
TBC1D4,HDAC8
C18orf63,APP
GPHN,PCBP2
ATRAID,HTT
SLC16A5,LNX1
CFI,PLG
PMAIP1,ANXA2
SMIM3,AKT1
CASKIN2,CLK2
TEX28,DFNB31
CTSZ,HIST1H3A
MSL1,HDAC5
CYP27C1,HTT
FBXO45,DHX15
NT5DC1,KRTAP10-3
CCER1,TCF4
ACADSB,TMEM17
ATG4B,PHKG2
ZBTB25,PAK6
TMX4,REL
NMRAL1,HSPA5
NPHP3,SUMO2
CLIC3,SUMO2
SAYSD1,STK11
B3GALNT2,LNX1
BMP10,DEGS1
HBEGF,DISC1
LAGE3,PBK
PPP1R9A,PML
RYK,FATE1
FCER1G,EEF1A1
LZIC,CDK4
RELL1,KRTAP10-3
DMPK,USP11
FAM83F,HSP90AA1
RIPK3,USHBP1
NAT6,NRF1
ADAM33,JUN
KLB,CSNK2A1
SLC25A51,MYC
UBE2Q1,LIG4
C15orf57,LIG4
TRMU,TMEM216
GALT,XRCC6
RIMS3,FATE1
BAG2,KRTAP10-9
AGO3,ATP2A2
AGBL2,NRF1
MN1,NRF1
MYL1,KRT40
NUP35,FYN
FAT3,CSNK2A1
IMPG1,MNDA
RNF115,SOX2
SERF1A,MEOX2
USP20,XRCC6
EGLN1,KRTAP10-7
NDFIP2,KRTAP10-7
SYCE3,CCP110
EIF5B,TMEM17
MORN4,TRAF2
NEK7,PAXIP1
TYROBP,B2M
HIST1H1C,TEX11
HTR3B,UBL4A
MBD5,AKT1
ZNF398,STK17A
ARG1,GRK5
MGAT5B,ZNF20
CPSF3,TMEM216
LCT,HNRNPH1
ZNF446,VCP
CCR8,VCP
MED6,KRTAP10-3
KLHL20,ANXA2
CHAF1A,RPGRIP1L
COL4A2,H2AFX
AIF1,PPP1CC
ARHGEF16,DYRK1B
SNW1,HBG1
AP5M1,SUMO2
PRPSAP1,KRTAP10-5
TMEM37,PRKCD
NAA16,HIST1H3A
STPG2,SRPK2
PLA2G10,PSMA6
GHITM,KRTAP10-3
ATP2A1,UBL4A
UBL4A,FGFR1OP
CNN2,PML
KYNU,MAPKAPK2
ZBTB8OS,TCTN1
TNN,PSMC3
CD300LB,NFKB1
PVRL4,HNRNPK
DGCR2,HSP90AA1
HAUS4,HSP90AB1
CHCHD6,DHX9
PDK2,ICT1
TPRN,HDAC2
CCT6A,HMBOX1
MAPK1IP1L,LIG4
TBCB,CCDC85B
BCL10,PRPF8
TRIM37,FASTKD3
TMEM173,STK4
AGTR2,MAPK14
GPATCH1,MTNR1B
TRANK1,JUN
IDH3B,DISC1
C17orf82,RPL3
COPS2,SCLT1
IGLV3-25,KCNMA1
U2AF1L4,SOX2
IGF1,BAG3
SLC25A25,HDAC1
UBL4B,HMBOX1
HLA-DMA,HSPA4
TCEAL4,CDK4
HTR3A,GAPDH
CALU,SMAD1
STX5,FYN
ATF2,B9D2
MYO7A,MAX
EXOSC4,RIN1
RBBP8NL,RPS9
DIABLO,KRT15
USP15,CEP19
AIM1,KRTAP10-7
HMGCS2,PTN
RFWD2,LIG4
TCEAL4,ILF2
DKK2,BTRC
MGME1,GOLGA2
PGAM2,MCC
SLC12A2,NONO
RPP25L,XRCC6
B9D1,KRT40
OLIG2,ZBTB1
ACE,TMEM17
ABHD12,TMEM17
GABRA5,SOX2
SCEL,SUMO2
FNIP2,RPL13
RPL13AP17,MAGI1
CCDC37,TPM3
PLXNB2,HIST1H3A
HIST1H2BG,EGFR
INSRR,KRT40
LRFN1,PAXIP1
PLEKHA8,KRTAP10-3
CENPM,PSMD2
ASB1,AGO1
YY1,TFF1
PIGO,HSPA5
FBXO41,CDC34
PPP1R3C,KRTAP10-3
NOP2,CHM
TAAR8,NEDD4L
TRAK2,AKT1
CORO1A,TARDBP
CFH,CUL5
BEAN1,NFKB1
MFSD10,TADA2A
SPRY4,TCTN2
WNT16,PROM1
TBCC,CDK2
CCDC50,CDKN2A
EFEMP2,LRIF1
EFNB2,EEF1A1
YWHAH,NTRK3
MEST,RPA1
VIL1,UBE2D1
FBLIM1,MYO1C
GOLIM4,BAG3
FKBP1B,SMAD3
DCP1B,PYHIN1
