,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
g3,0.010333947,-0.018324543,0.1762227,-0.09646715,-0.0065070232,-0.095256545,-0.1182491,0.047670383,0.002163515,-0.013026725,0.24321036,0.01237284,-0.15693873,0.0027992611,-0.16508107,-0.077692986,-0.087864585,0.019576767,-0.15943056,0.07946673,0.16389988,-0.059552882,0.17833273,-0.033212543,-0.107272305,0.17485693,-0.2079269,0.008891701,-0.080633305,-0.056893896,-0.18305095,0.0379795,-0.05146353,0.047232684,0.113802634,-0.0015988689,0.22044377,0.05766501,0.15465018,0.048643056,-0.07072442,0.1485674,-0.086339496,-0.124946736,0.021602405,-0.007959746,0.07159763,-0.021132637,-0.07360286,-0.0042044986,0.037830394,0.011771203,0.012992147,0.101506956,0.16574167,0.08152446,0.20258433,-0.11024036,-0.028143711,0.011308742,0.053937916,-0.16559424,0.040326778,0.0003883684,0.028930405,0.08995158,0.22213942,0.11361547,-0.07677315,-0.028720979,-0.016663987,-0.05576572,0.024605284,-0.1360262,-0.033864073,0.016842365,0.12227871,0.013426862,-0.04255782,-0.01833899,-0.04348973,-0.028288651,0.07526532,0.06802397,-0.107209936,0.0055422965,0.10736047,0.04281511,-0.00027994692,0.16706699,-0.048525263,-0.041531436,-0.11835812,-0.11399543,0.12456966,-0.10859762,-0.25403163,-0.14883718,0.07493606,-0.02067519,-0.220117,0.029784799,0.08863535,0.05906712,0.13842632,-0.030522933,0.005408598,-0.15897605,-0.038306866,-0.19669455,-0.06465673,-0.036949534,-0.009558592,-0.11439293,0.10681458,0.0786469,-0.067819,0.13353775,0.06726508,0.04567467,-0.0131032085,-0.05573288,0.046446417,-0.016261939,-0.05110035,-0.031481188,-0.09469594,0.044929806,-0.018921256,0.049909126,0.13398993,0.08302348,-0.12141986,-0.12950884,0.10831779,0.13255814,-0.015014466,-0.0047609233,0.1597037,0.045520756,-0.0019391383,0.033714708,-0.12526797,-0.025371775,0.0145727815,0.06770105,-0.06287825,-0.12987417,0.10270347,0.07640884,0.13982075,-0.0568882,0.07859242,-0.0186534,-0.01849188,0.13130128,-0.03177363,-0.0038929342,-0.099632636,0.042195883,0.060515776,-0.069805495,-0.061839797,-0.06000259,0.12688634,-0.03718481,0.054898504,-0.100225866,-0.06903903,0.10942726,-0.1363248,-0.11649649,0.03757955,0.041787807,-0.10204888,0.07423947,0.013231408,0.09888817,-0.06683607,0.0310235,-0.11765446,0.037149128,0.14124812,-0.101182826,0.06537711,-0.10003318,-0.044544905,0.049321886,-0.001056413,-0.029165978,-0.04457209,-0.10783426,-0.003642432,-0.023989942,-0.030190352,0.0883538,0.0028221614,0.0117569305,0.0022498558,0.1366795,-0.017657729,-0.09451597,0.0074365847,-0.0024128663,0.14740032,0.041122064,-0.058933355,-0.09181944,-0.0689527,0.07901151,0.03563821,0.066747695,-0.006756233,0.02953106,0.12910642,-0.10293427,-0.003070247,0.155045,-0.038580503,-0.033518724,-0.0056292512,-0.03125821,0.09478779,0.004080019,-0.05674036,-0.122605525,0.070263326,0.117352515,-0.15442139,0.07386927,0.10364981,0.020425158,0.042307854,-0.09502883,-0.046384245,0.06514397,-0.038609523,-0.054720905,0.0049131224,-0.11162444,-0.1096845,0.101625994,0.03597167,0.13855854,0.11347722,0.12656969,-0.037718758,-0.025958527,-0.0009427373,-0.06416345,0.11575858,-0.14272867,0.035779186,-0.017853778,-0.12594402,0.013920632
g2,0.013529934,-0.018216198,0.17278372,-0.101998955,-0.0110253645,-0.09363981,-0.12176919,0.05408589,-0.007531598,-0.022044407,0.22964478,0.011084435,-0.16980973,0.008579552,-0.15939254,-0.08081275,-0.08013326,0.0135470275,-0.16273241,0.082986526,0.16520914,-0.07362213,0.17953783,-0.034597173,-0.10084454,0.16998601,-0.2084834,0.00015627097,-0.07516914,-0.07088253,-0.1872559,0.044300307,-0.045442633,0.03704742,0.122007854,0.008973863,0.22241288,0.06530404,0.13671127,0.052189082,-0.06842696,0.146617,-0.08706479,-0.11766367,0.028481478,-0.007035987,0.06583669,-0.02208887,-0.068502314,0.007110981,0.023483502,0.025723385,0.022306196,0.10213448,0.16788328,0.089144595,0.19859603,-0.10053893,-0.01789219,0.009596303,0.050272856,-0.16057545,0.043369833,0.0039569843,0.020004556,0.10520178,0.22880872,0.10986924,-0.091010466,-0.030378416,-0.011992181,-0.06331806,0.031636957,-0.14038633,-0.024515513,0.025645759,0.11229968,0.0015360281,-0.039028507,-0.028579619,-0.034259398,-0.03357567,0.080734126,0.068034805,-0.10741915,0.00078964257,0.10487322,0.04887532,-0.00033287698,0.15458544,-0.052166734,-0.040085725,-0.10423787,-0.10968864,0.11445241,-0.08747837,-0.25231215,-0.1380545,0.07324778,-0.024803327,-0.21878313,0.040879656,0.089211345,0.06737572,0.1587896,-0.029241621,0.013732218,-0.16467507,-0.04391197,-0.20194204,-0.073263794,-0.02865875,-0.011364359,-0.12623283,0.11199933,0.07200434,-0.055480283,0.12753715,0.068297476,0.05663012,-0.0022419796,-0.055549636,0.044722,-0.023697238,-0.04569164,-0.02159547,-0.08059656,0.049075197,-0.018921256,0.049909126,0.13398993,0.08302348,-0.12141986,-0.12950884,0.10831779,0.13255814,-0.015014466,-0.0047609233,0.1597037,0.045520756,-0.0019391383,0.033714708,-0.12526797,-0.025371775,0.0145727815,0.06770105,-0.06287825,-0.12987417,0.10270347,0.07640884,0.13982075,-0.0568882,0.07859242,-0.0186534,-0.01849188,0.13130128,-0.03177363,-0.0038929342,-0.099632636,0.042195883,0.060515776,-0.069805495,-0.061839797,-0.06000259,0.12688634,-0.03718481,0.054898504,-0.100225866,-0.06903903,0.10942726,-0.1363248,-0.11649649,0.03757955,0.041787807,-0.10204888,0.07423947,0.013231408,0.09888817,-0.06683607,0.0310235,-0.11765446,0.037149128,0.14124812,-0.101182826,0.06537711,-0.10003318,-0.044544905,0.049321886,-0.001056413,-0.029165978,-0.04457209,-0.10783426,-0.003642432,-0.023989942,-0.030190352,0.0883538,0.0028221614,0.0117569305,0.0022498558,0.1366795,-0.017657729,-0.09451597,0.0074365847,-0.0024128663,0.14740032,0.041122064,-0.058933355,-0.09181944,-0.0689527,0.07901151,0.03563821,0.066747695,-0.006756233,0.02953106,0.12910642,-0.10293427,-0.003070247,0.155045,-0.038580503,-0.033518724,-0.0056292512,-0.03125821,0.09478779,0.004080019,-0.05674036,-0.122605525,0.070263326,0.117352515,-0.15442139,0.07386927,0.10364981,0.020425158,0.042307854,-0.09502883,-0.046384245,0.06514397,-0.038609523,-0.054720905,0.0049131224,-0.11162444,-0.1096845,0.101625994,0.03597167,0.13855854,0.11347722,0.12656969,-0.037718758,-0.025958527,-0.0009427373,-0.06416345,0.11575858,-0.14272867,0.035779186,-0.017853778,-0.12594402,0.013920632
g0,0.012456726,-0.023375344,0.17086105,-0.09577601,-0.0019009119,-0.09015399,-0.11080924,0.05319661,0.0070003243,-0.017648017,0.2350773,0.00085663114,-0.1706788,0.013814718,-0.1708476,-0.06831532,-0.07633232,0.013467699,-0.15105747,0.088062905,0.1737829,-0.06158969,0.1792723,-0.03931068,-0.10822112,0.16870019,-0.20451881,0.0058178618,-0.0790983,-0.06624743,-0.17489384,0.035303947,-0.05171224,0.049413864,0.11079471,0.011172212,0.22992136,0.06479992,0.15533939,0.03773057,-0.0764641,0.14840685,-0.08106027,-0.13457218,0.03455426,-0.009351857,0.07404515,-0.01837759,-0.07819491,0.0036620814,0.016273115,0.01816051,0.0150757,0.10616889,0.17910866,0.07053918,0.20512307,-0.1038849,-0.022878509,-0.0035905456,0.051367853,-0.1686356,0.04255619,-0.007827641,0.030036092,0.10522994,0.21656725,0.11568932,-0.09144772,-0.015679117,-0.007027231,-0.053865217,0.029052125,-0.124735475,-0.029139698,0.019846434,0.11518143,0.012519722,-0.04528206,-0.019823669,-0.04061726,-0.029804299,0.065323785,0.062356602,-0.10391927,-0.0021945979,0.1161203,0.034844,0.002562021,0.16622393,-0.0434455,-0.05271412,-0.11930279,-0.123669975,0.1296906,-0.095977634,-0.25879616,-0.14372358,0.062460158,-0.008267856,-0.22100382,0.04206642,0.07509918,0.059856404,0.15359499,-0.021366851,-0.0033036706,-0.15515664,-0.048440788,-0.20205091,-0.07988088,-0.03371035,-0.016729213,-0.12567188,0.11501653,0.08017746,-0.050371077,0.13668229,0.06410747,0.041930754,-0.005797187,-0.049528092,0.03776747,-0.020503547,-0.038065106,-0.022114402,-0.078253224,0.0614196,-0.022167787,0.06788096,0.14654508,0.04410481,-0.09543493,-0.12420038,0.09983288,0.11363635,0.019068846,0.023402326,0.16430323,0.07588421,0.033522476,-0.005215674,-0.13629676,-0.020963624,-0.0026035383,0.086717434,-0.021726336,-0.10609105,0.08517247,0.06631798,0.14148591,-0.085616745,0.059141364,0.0011223406,-0.018291024,0.1374764,0.015657367,0.025995245,-0.07928178,0.066415064,0.008415757,-0.039123997,-0.06780867,-0.06840374,0.11286523,-0.0046107946,0.076382406,-0.1021407,-0.019807732,0.112979874,-0.120605096,-0.12777889,0.05281401,0.060781714,-0.08146622,0.026987283,-0.02129473,0.06449502,-0.0282739,0.007460633,-0.1314267,0.045345873,0.12957758,-0.105803035,0.055312004,-0.08563197,-0.033929106,-0.0061161527,0.011123808,-0.04333809,-0.029236624,-0.08938153,0.006952469,-0.05326248,-0.03511166,0.07931537,0.0258529,-0.0016158284,-0.040429708,0.12440359,-0.013073376,-0.058581974,-0.02451146,-0.007939699,0.14661819,0.06398077,-0.061311364,-0.05844857,-0.08954699,0.087874755,0.006678495,0.036978234,0.03610562,0.026434962,0.1318501,-0.10557495,0.020525578,0.1624488,-0.06696252,-0.048373185,-0.03561263,-0.045436148,0.05568117,-0.034715082,-0.008096493,-0.11515028,0.091020405,0.11299479,-0.14702244,0.0739847,0.10344343,-0.017307667,-0.00049503014,-0.083582856,-0.07367145,0.042768102,-0.031289384,-0.027188698,0.010144589,-0.08919631,-0.10860292,0.08532229,0.023508603,0.13598295,0.10432063,0.11678849,-0.022464251,-0.031800915,-0.0200742,-0.05360007,0.09481809,-0.12078601,-0.004012061,-0.048235673,-0.13666311,-0.015667938
g1,0.009773017,-0.022537833,0.16591512,-0.1003536,0.0004200009,-0.09159126,-0.1041187,0.05145897,-0.0027287381,-0.0046209064,0.24150535,0.012700863,-0.1686605,0.01526677,-0.16412929,-0.06872979,-0.07513809,0.016246099,-0.15843849,0.0881883,0.17293054,-0.05956526,0.17464341,-0.037487075,-0.10371903,0.15864438,-0.21176557,0.0063754753,-0.0783686,-0.06755306,-0.18017942,0.03310704,-0.042345002,0.04465706,0.107990034,0.009470848,0.22868857,0.057874218,0.15567338,0.048325673,-0.06605536,0.14575732,-0.079613805,-0.13566807,0.021539312,0.00024367578,0.07070257,-0.019907575,-0.07143096,0.0019094106,0.025683649,0.027566623,0.019428166,0.09102421,0.17803307,0.08019896,0.20586377,-0.10859247,-0.013017898,0.0043780417,0.058279462,-0.16699561,0.03261539,0.0053794784,0.02911779,0.09517136,0.22614445,0.120443344,-0.09578342,-0.019618366,-0.0076865875,-0.047348063,0.03355469,-0.1296442,-0.027704265,0.013983989,0.11308173,0.012304167,-0.041014533,-0.014064418,-0.030750073,-0.033120256,0.059113577,0.07247203,-0.10124705,0.0070201084,0.11726608,0.03639792,0.0065150927,0.16691697,-0.044487502,-0.049611617,-0.11749203,-0.121713,0.123593725,-0.09846809,-0.25976452,-0.15414208,0.060720302,-0.014838783,-0.21440795,0.044832002,0.08544596,0.057045348,0.1486698,-0.023410361,0.006370325,-0.1560795,-0.036874868,-0.19973022,-0.074308604,-0.025948387,-0.015242583,-0.12867971,0.11090908,0.075295195,-0.058961496,0.14276575,0.06194283,0.043623835,-0.010814125,-0.046812452,0.03853114,-0.01737067,-0.047701325,-0.014647311,-0.08167919,0.055301074,-0.022167787,0.06788096,0.14654508,0.04410481,-0.09543493,-0.12420038,0.09983288,0.11363635,0.019068846,0.023402326,0.16430323,0.07588421,0.033522476,-0.005215674,-0.13629676,-0.020963624,-0.0026035383,0.086717434,-0.021726336,-0.10609105,0.08517247,0.06631798,0.14148591,-0.085616745,0.059141364,0.0011223406,-0.018291024,0.1374764,0.015657367,0.025995245,-0.07928178,0.066415064,0.008415757,-0.039123997,-0.06780867,-0.06840374,0.11286523,-0.0046107946,0.076382406,-0.1021407,-0.019807732,0.112979874,-0.120605096,-0.12777889,0.05281401,0.060781714,-0.08146622,0.026987283,-0.02129473,0.06449502,-0.0282739,0.007460633,-0.1314267,0.045345873,0.12957758,-0.105803035,0.055312004,-0.08563197,-0.033929106,-0.0061161527,0.011123808,-0.04333809,-0.029236624,-0.08938153,0.006952469,-0.05326248,-0.03511166,0.07931537,0.0258529,-0.0016158284,-0.040429708,0.12440359,-0.013073376,-0.058581974,-0.02451146,-0.007939699,0.14661819,0.06398077,-0.061311364,-0.05844857,-0.08954699,0.087874755,0.006678495,0.036978234,0.03610562,0.026434962,0.1318501,-0.10557495,0.020525578,0.1624488,-0.06696252,-0.048373185,-0.03561263,-0.045436148,0.05568117,-0.034715082,-0.008096493,-0.11515028,0.091020405,0.11299479,-0.14702244,0.0739847,0.10344343,-0.017307667,-0.00049503014,-0.083582856,-0.07367145,0.042768102,-0.031289384,-0.027188698,0.010144589,-0.08919631,-0.10860292,0.08532229,0.023508603,0.13598295,0.10432063,0.11678849,-0.022464251,-0.031800915,-0.0200742,-0.05360007,0.09481809,-0.12078601,-0.004012061,-0.048235673,-0.13666311,-0.015667938
g4,0.011144034,-0.0029987057,0.17808656,-0.10839008,-0.006777238,-0.090468615,-0.11117486,0.051426563,0.013898847,-0.0044131093,0.24558921,0.025117438,-0.15382087,0.0016225681,-0.17094105,-0.07216199,-0.09049134,0.03029505,-0.14683057,0.08259624,0.15860914,-0.065498866,0.18862638,-0.043316554,-0.10630299,0.17913799,-0.20232408,0.011809635,-0.061378766,-0.045274366,-0.18276195,0.05368915,-0.058660287,0.04336048,0.10266562,-0.0058819675,0.22370958,0.0766119,0.15563859,0.029592635,-0.06489971,0.16012217,-0.09347284,-0.14158571,0.03719172,-0.005080981,0.059851337,-0.032143507,-0.084386855,0.002457208,0.04174578,0.008502394,0.0069681006,0.10650868,0.16809276,0.07841195,0.20501497,-0.105656825,-0.02162131,-0.010223537,0.04347914,-0.16249657,0.036877915,-0.0056055817,0.025989216,0.09065836,0.21778679,0.109068625,-0.078483686,-0.028493896,-0.02985781,-0.042468153,0.035439648,-0.123281084,-0.045107063,0.027143372,0.1291038,0.033946317,-0.052239206,-0.016070183,-0.052914,-0.020052303,0.06236683,0.050433416,-0.096195154,-0.009622576,0.121934034,0.031224202,0.007206263,0.17613442,-0.06422502,-0.054706685,-0.12725304,-0.13210149,0.113773115,-0.11299986,-0.23650481,-0.14287753,0.09053221,-0.017739367,-0.22424687,0.037343845,0.08658897,0.048553117,0.13873498,-0.02888173,-0.0047229324,-0.15631159,-0.050217286,-0.1899868,-0.059423972,-0.030399451,-0.024087992,-0.113748305,0.10671153,0.081897564,-0.059284747,0.13341141,0.07527631,0.059468497,-0.0062048445,-0.060951576,0.047187734,-0.024877964,-0.05211708,-0.04021488,-0.10608351,0.03529066,-0.018921256,0.049909126,0.13398993,0.08302348,-0.12141986,-0.12950884,0.10831779,0.13255814,-0.015014466,-0.0047609233,0.1597037,0.045520756,-0.0019391383,0.033714708,-0.12526797,-0.025371775,0.0145727815,0.06770105,-0.06287825,-0.12987417,0.10270347,0.07640884,0.13982075,-0.0568882,0.07859242,-0.0186534,-0.01849188,0.13130128,-0.03177363,-0.0038929342,-0.099632636,0.042195883,0.060515776,-0.069805495,-0.061839797,-0.06000259,0.12688634,-0.03718481,0.054898504,-0.100225866,-0.06903903,0.10942726,-0.1363248,-0.11649649,0.03757955,0.041787807,-0.10204888,0.07423947,0.013231408,0.09888817,-0.06683607,0.0310235,-0.11765446,0.037149128,0.14124812,-0.101182826,0.06537711,-0.10003318,-0.044544905,0.049321886,-0.001056413,-0.029165978,-0.04457209,-0.10783426,-0.003642432,-0.023989942,-0.030190352,0.0883538,0.0028221614,0.0117569305,0.0022498558,0.1366795,-0.017657729,-0.09451597,0.0074365847,-0.0024128663,0.14740032,0.041122064,-0.058933355,-0.09181944,-0.0689527,0.07901151,0.03563821,0.066747695,-0.006756233,0.02953106,0.12910642,-0.10293427,-0.003070247,0.155045,-0.038580503,-0.033518724,-0.0056292512,-0.03125821,0.09478779,0.004080019,-0.05674036,-0.122605525,0.070263326,0.117352515,-0.15442139,0.07386927,0.10364981,0.020425158,0.042307854,-0.09502883,-0.046384245,0.06514397,-0.038609523,-0.054720905,0.0049131224,-0.11162444,-0.1096845,0.101625994,0.03597167,0.13855854,0.11347722,0.12656969,-0.037718758,-0.025958527,-0.0009427373,-0.06416345,0.11575858,-0.14272867,0.035779186,-0.017853778,-0.12594402,0.013920632
g6,0.011307587,-0.019572629,0.17538443,-0.08911967,-0.014400497,-0.0954929,-0.10729855,0.05926197,-0.002890419,-0.019605292,0.24077138,0.005582177,-0.17029306,0.0171826,-0.17041168,-0.0759718,-0.076336555,0.015699754,-0.16329956,0.071795575,0.17154926,-0.06019355,0.1843435,-0.034508925,-0.09802096,0.16505833,-0.20427328,0.010056233,-0.08543415,-0.06777935,-0.18544509,0.038660575,-0.039588027,0.036136586,0.11041737,0.0042388923,0.22956902,0.057304464,0.14724177,0.037244078,-0.081700966,0.151705,-0.095775865,-0.13217133,0.03079368,-0.010639939,0.061429106,-0.00988855,-0.069184594,0.014890043,0.015355463,0.023899553,0.011976054,0.10135191,0.17794813,0.07338394,0.20595187,-0.11018527,-0.024685478,0.015095366,0.04804775,-0.16102995,0.036457162,-0.009018897,0.023949126,0.103103004,0.21756917,0.1167148,-0.09005837,-0.020504978,-0.0060726977,-0.045202535,0.02992601,-0.13988414,-0.024623463,0.021881413,0.124831766,0.012619961,-0.04630908,-0.030855848,-0.04060341,-0.026070448,0.0756247,0.06982996,-0.1115561,0.0008407547,0.117145315,0.034360204,-0.0027013468,0.16918759,-0.045886252,-0.04678538,-0.1104949,-0.11908901,0.13093638,-0.09134266,-0.26112977,-0.1494721,0.06881702,-0.009334625,-0.22513026,0.041305006,0.08451683,0.06733582,0.15913598,-0.032358542,0.0027009686,-0.15023534,-0.046289112,-0.20273337,-0.07296283,-0.040971044,-0.018955616,-0.11349371,0.111250974,0.08439918,-0.05021369,0.13949826,0.06221126,0.050049126,-0.0019203926,-0.05795667,0.050736852,-0.02982051,-0.0353339,-0.019404283,-0.08990312,0.056984376,-0.018921256,0.049909126,0.13398993,0.08302348,-0.12141986,-0.12950884,0.10831779,0.13255814,-0.015014466,-0.0047609233,0.1597037,0.045520756,-0.0019391383,0.033714708,-0.12526797,-0.025371775,0.0145727815,0.06770105,-0.06287825,-0.12987417,0.10270347,0.07640884,0.13982075,-0.0568882,0.07859242,-0.0186534,-0.01849188,0.13130128,-0.03177363,-0.0038929342,-0.099632636,0.042195883,0.060515776,-0.069805495,-0.061839797,-0.06000259,0.12688634,-0.03718481,0.054898504,-0.100225866,-0.06903903,0.10942726,-0.1363248,-0.11649649,0.03757955,0.041787807,-0.10204888,0.07423947,0.013231408,0.09888817,-0.06683607,0.0310235,-0.11765446,0.037149128,0.14124812,-0.101182826,0.06537711,-0.10003318,-0.044544905,0.049321886,-0.001056413,-0.029165978,-0.04457209,-0.10783426,-0.003642432,-0.023989942,-0.030190352,0.0883538,0.0028221614,0.0117569305,0.0022498558,0.1366795,-0.017657729,-0.09451597,0.0074365847,-0.0024128663,0.14740032,0.041122064,-0.058933355,-0.09181944,-0.0689527,0.07901151,0.03563821,0.066747695,-0.006756233,0.02953106,0.12910642,-0.10293427,-0.003070247,0.155045,-0.038580503,-0.033518724,-0.0056292512,-0.03125821,0.09478779,0.004080019,-0.05674036,-0.122605525,0.070263326,0.117352515,-0.15442139,0.07386927,0.10364981,0.020425158,0.042307854,-0.09502883,-0.046384245,0.06514397,-0.038609523,-0.054720905,0.0049131224,-0.11162444,-0.1096845,0.101625994,0.03597167,0.13855854,0.11347722,0.12656969,-0.037718758,-0.025958527,-0.0009427373,-0.06416345,0.11575858,-0.14272867,0.035779186,-0.017853778,-0.12594402,0.013920632
g5,0.0014846456,-0.008264694,0.166715,-0.107015535,0.002270779,-0.08751184,-0.11586151,0.05162779,0.011906362,0.001415868,0.24477701,0.025791913,-0.15574643,0.0036342787,-0.16612975,-0.07285217,-0.08473915,0.022186406,-0.16027807,0.09354496,0.15277581,-0.07337049,0.17260571,-0.03750036,-0.11126175,0.16850612,-0.21022055,0.0044982336,-0.077206805,-0.055226117,-0.17793281,0.04142389,-0.054422043,0.038530923,0.11647308,0.008358819,0.20832919,0.05975692,0.15154019,0.04568865,-0.075783536,0.15553647,-0.09453625,-0.13750729,0.030738559,-0.0075301426,0.06683942,-0.015029713,-0.075865224,0.011937133,0.038648915,0.029219953,0.024492456,0.086603954,0.16187786,0.09231653,0.20482618,-0.093805894,-0.009077319,0.011613492,0.037824742,-0.15435702,0.028584521,0.0067404076,0.032182783,0.09821949,0.2309113,0.113507584,-0.08483879,-0.020321388,-0.024251219,-0.05133243,0.043101218,-0.13622627,-0.02969331,0.012193887,0.12716715,0.026882801,-0.039653618,-0.008724763,-0.03769625,-0.037975453,0.065346025,0.07233405,-0.10490512,-0.006538482,0.11806427,0.0415066,0.0040055835,0.15816985,-0.04529469,-0.05318212,-0.1195794,-0.12532218,0.11068443,-0.11173667,-0.24977687,-0.15332878,0.0790858,-0.03274653,-0.22789313,0.028923709,0.07897485,0.06283085,0.14652789,-0.025076464,0.0048644,-0.16652903,-0.042115137,-0.19288519,-0.062174797,-0.025759276,-0.015581718,-0.11869639,0.09824471,0.06482465,-0.070403896,0.12937438,0.071363226,0.06182654,-0.011693515,-0.056210432,0.054554638,-0.020685006,-0.054389622,-0.018674785,-0.08646612,0.03396738,-0.018921256,0.049909126,0.13398993,0.08302348,-0.12141986,-0.12950884,0.10831779,0.13255814,-0.015014466,-0.0047609233,0.1597037,0.045520756,-0.0019391383,0.033714708,-0.12526797,-0.025371775,0.0145727815,0.06770105,-0.06287825,-0.12987417,0.10270347,0.07640884,0.13982075,-0.0568882,0.07859242,-0.0186534,-0.01849188,0.13130128,-0.03177363,-0.0038929342,-0.099632636,0.042195883,0.060515776,-0.069805495,-0.061839797,-0.06000259,0.12688634,-0.03718481,0.054898504,-0.100225866,-0.06903903,0.10942726,-0.1363248,-0.11649649,0.03757955,0.041787807,-0.10204888,0.07423947,0.013231408,0.09888817,-0.06683607,0.0310235,-0.11765446,0.037149128,0.14124812,-0.101182826,0.06537711,-0.10003318,-0.044544905,0.049321886,-0.001056413,-0.029165978,-0.04457209,-0.10783426,-0.003642432,-0.023989942,-0.030190352,0.0883538,0.0028221614,0.0117569305,0.0022498558,0.1366795,-0.017657729,-0.09451597,0.0074365847,-0.0024128663,0.14740032,0.041122064,-0.058933355,-0.09181944,-0.0689527,0.07901151,0.03563821,0.066747695,-0.006756233,0.02953106,0.12910642,-0.10293427,-0.003070247,0.155045,-0.038580503,-0.033518724,-0.0056292512,-0.03125821,0.09478779,0.004080019,-0.05674036,-0.122605525,0.070263326,0.117352515,-0.15442139,0.07386927,0.10364981,0.020425158,0.042307854,-0.09502883,-0.046384245,0.06514397,-0.038609523,-0.054720905,0.0049131224,-0.11162444,-0.1096845,0.101625994,0.03597167,0.13855854,0.11347722,0.12656969,-0.037718758,-0.025958527,-0.0009427373,-0.06416345,0.11575858,-0.14272867,0.035779186,-0.017853778,-0.12594402,0.013920632
